event_id,transaction_description,transaction_type,iban,counterparty_name,counterparty_iban,amount,currency,transaction_subtype,monetary_account_id,updated_timestamp,place_name,place_address,category,geolocation_latitude,geolocation_longitude,geolocation_altitude,geolocation_radius,user_type,merchant_category_code,tags,opening_periods,number_of_recommendation_total,url_google_maps,city,country,event_type,inner_id,owner_user_id,recommendations_category.PENDING,recommendations_category.SKIPPED,recommendations_category.NOT_RECOMMENDED,recommendations_category.RECOMMENDED_UNCATEGORIZED,recommendations_category.RECOMMENDED_FOR_BUSINESS,recommendations_category.RECOMMENDED_FOR_FAMILY,recommendations_category.RECOMMENDED_FOR_DATE,recommendations_category.RECOMMENDED_FOR_MYSELF,recommendations_category.RECOMMENDED_FOR_FRIENDS,categories_friends.PENDING,categories_friends.SKIPPED,categories_friends.NOT_RECOMMENDED,categories_friends.RECOMMENDED_UNCATEGORIZED,categories_friends.RECOMMENDED_FOR_BUSINESS,categories_friends.RECOMMENDED_FOR_FAMILY,categories_friends.RECOMMENDED_FOR_DATE,categories_friends.RECOMMENDED_FOR_MYSELF,categories_friends.RECOMMENDED_FOR_FRIENDS,opening_periods.monday,opening_periods.tuesday,opening_periods.wednesday,opening_periods.thursday,opening_periods.friday,opening_periods.saturday,opening_periods.sunday,opening_periods.open,opening_periods.close,recommendations_category.  PENDING,recommendations_category.  SKIPPED,recommendations_category.  NOT_RECOMMENDED,recommendations_category.  RECOMMENDED_UNCATEGORIZED,recommendations_category.  RECOMMENDED_FOR_BUSINESS,recommendations_category.  RECOMMENDED_FOR_FAMILY,recommendations_category.  RECOMMENDED_FOR_DATE,recommendations_category.  RECOMMENDED_FOR_MYSELF,recommendations_category.  RECOMMENDED_FOR_FRIENDS,categories_friends.  PENDING,categories_friends.  SKIPPED,categories_friends.  NOT_RECOMMENDED,categories_friends.  RECOMMENDED_UNCATEGORIZED,categories_friends.  RECOMMENDED_FOR_BUSINESS,categories_friends.  RECOMMENDED_FOR_FAMILY,categories_friends.  RECOMMENDED_FOR_DATE,categories_friends.  RECOMMENDED_FOR_MYSELF,categories_friends.  RECOMMENDED_FOR_FRIENDS,.transaction_subtype,recommendations_category.   PENDING,recommendations_category.   SKIPPED,recommendations_category.   NOT_RECOMMENDED,recommendations_category.   RECOMMENDED_UNCATEGORIZED,recommendations_category.   RECOMMENDED_FOR_BUSINESS,recommendations_category.   RECOMMENDED_FOR_FAMILY,recommendations_category.   RECOMMENDED_FOR_DATE,recommendations_category.   RECOMMENDED_FOR_MYSELF,recommendations_category.   RECOMMENDED_FOR_FRIENDS,categories_friends.   PENDING,categories_friends.   SKIPPED,categories_friends.   NOT_RECOMMENDED,categories_friends.   RECOMMENDED_UNCATEGORIZED,categories_friends.   RECOMMENDED_FOR_BUSINESS,categories_friends.   RECOMMENDED_FOR_FAMILY,categories_friends.   RECOMMENDED_FOR_DATE,categories_friends.   RECOMMENDED_FOR_MYSELF,categories_friends.   RECOMMENDED_FOR_FRIENDS,opening_periods.weekdays,opening_periods.weekend,recommendations_category.PENDIND,categories_friends.RECOMMDED_FOR_FRIENDS,recommendations_category.SKIIPPED,categories_friends.SKIIPPED,recommendations_category.    PENDING,recommendations_category.    SKIPPED,recommendations_category.    NOT_RECOMMENDED,recommendations_category.    RECOMMENDED_UNCATEGORIZED,recommendations_category.    RECOMMENDED_FOR_BUSINESS,recommendations_category.    RECOMMENDED_FOR_FAMILY,recommendations_category.    RECOMMENDED_FOR_DATE,recommendations_category.    RECOMMENDED_FOR_MYSELF,recommendations_category.    RECOMMENDED_FOR_FRIENDS,categories_friends.    PENDING,categories_friends.    SKIPPED,categories_friends.    NOT_RECOMMENDED,categories_friends.    RECOMMENDED_UNCATEGORIZED,categories_friends.    RECOMMENDED_FOR_BUSINESS,categories_friends.    RECOMMENDED_FOR_FAMILY,categories_friends.    RECOMMENDED_FOR_DATE,categories_friends.    RECOMMENDED_FOR_MYSELF,categories_friends.    RECOMMENDED_FOR_FRIENDS,number_of_recommendations_total,transaction_subnetype,categories_friends.RECOMMENDED_FOR_M YSELF,counterparty_ibank,recommendations_category.RECOMMANDED_UNCATEGORIZED,opening_periods.Monday,opening_periods.Tuesday,opening_periods.Wednesday,opening_periods.Thursday,opening_periods.Friday,opening_periods.Saturday,opening_periods.Sunday,recommendations_category.PENDIN,recommendations_category.     PENDING,recommendations_category.     SKIPPED,recommendations_category.     NOT_RECOMMENDED,recommendations_category.     RECOMMENDED_UNCATEGORIZED,recommendations_category.     RECOMMENDED_FOR_BUSINESS,recommendations_category.     RECOMMENDED_FOR_FAMILY,recommendations_category.     RECOMMENDED_FOR_DATE,recommendations_category.     RECOMMENDED_FOR_MYSELF,recommendations_category.     RECOMMENDED_FOR_FRIENDS,categories_friends.     PENDING,categories_friends.     SKIPPED,categories_friends.     NOT_RECOMMENDED,categories_friends.     RECOMMENDED_UNCATEGORIZED,categories_friends.     RECOMMENDED_FOR_BUSINESS,categories_friends.     RECOMMENDED_FOR_FAMILY,categories_friends.     RECOMMENDED_FOR_DATE,categories_friends.     RECOMMENDED_FOR_MYSELF,categories_friends.     RECOMMENDED_FOR_FRIENDS,categories_friends. RECOMMENDED_FOR_BUSINESS,eventType,counterparty_ibn,country_normalized
989673425,"BUNQ: TACO BELL 5J8H2F SAN FRANCISCO, US
 in 156 Market St, San Francisco, US, 94105.",BUNQ,US06BUNQ7095601243,Taco Bell,,-15.75,USD,PAYMENT,4978231,2022-02-09T16:10:33.431244,Taco Bell,"156 Market St, San Francisco, US, 94105.",FOOD_AND_DRINK,37.794591,-122.397602,0,0,COMPANY,5812,,,,,,,BunqPaymentAction,,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875291348,"Cash request from A.T. Perez (Andy) to K.R. Jones (Kyle) with description AMAZON *PRIME UK Prime Video, CA
35.70 USD, 1 USD = 0.89258 CAD.",PAYMENT,CA15BUNQ2056127325,A.T. Perez & C. Rodriguez CJ,CA17BUNQ2041823580,-32.21,CAD,REQUEST,5798585,2021-12-08T09:15:30.235678,,,SUBSCRIPTIONS,,,,,PERSON,,,,,,,,RequestResponse,,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592328643,"IDEAL: Starbucks Binnenwegplein 9 Rotterdam, NL
 in Binnenwegplein, 9, Rotterdam, NL, 3012 KA.",IDEAL,NL20BUNQ2759416325,Starbucks Binnenwegplein 9,,-15.0,EUR,BILLING,4929938,2022-01-10T11:13:10.009302,Starbucks,"Binnenwegplein, 9, Rotterdam, NL, 3012 KA.",FOOD_AND_DRINK,51.9202253,4.4798501,0,0,PERSON,5812,"coffee_shop, cafe",,10.0,https://maps.google.com/?cid=13245301675719098790,Rotterdam,NL,iDEALPaymentAction,,336,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,[],[],[],[],"[['Jon Snow', 'PERSON', 3, 'asd231ad10'], ['Arya Stark', 'PERSON', 2, 'ahf431sc20']]","[['Cersei Lannister', 'PERSON', 2, 'cer432pb10'], ['Tyrion Lannister', 'PERSON', 3, 'tyr231ad30']]",[],[],[],"[{'open': 800, 'close': 2100}]","[{'open': 800, 'close': 2100}]","[{'open': 800, 'close': 2100}]","[{'open': 800, 'close': 2100}]","[{'open': 800, 'close': 2100}]","[{'open': 800, 'close': 2100}]","[{'open': 800, 'close': 2100}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands
837339540,"PAYSAFECASH: Eriksen Deli COPENHAGEN, DK
",PAYSAFECASH,DK01BUNQ3095707123,Eriksen Deli,,-75.29,DKK,WITHDRAW,4095611,2022-03-15T17:13:45.438572,,,FOOD_AND_DRINK,,,,,COMPANY,5812,"restaurant, deli",,,,,,PaySafeCashAction,,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754302158,Number 40235429/10512514,IDEAL,US53BUNQ3065807215,Johnston Inc.,US46ABNA0402838441,-3812.2,USD,PAYMENT,5899929,2021-12-31T15:53:07.023354,,,BUSINESS_EXPENSES,,,,,COMPANY,,,,,,,,Payment,753356321,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982781436,"FIS: FIS*Downtown Grocery LONDON, UK
 in Waterloo Road, 15, London, UK, SE1 8UX.",FIS,UK75FIS4056892347,FIS*Downtown Grocery,,-55.2,GBP,PAYMENT,7852391,2022-03-14T12:31:24.589165,Downtown Grocery Store London,"Waterloo Road, 15, London, UK, SE1 8UX.",GROCERIES,51.5033941,-0.1125887,0,0,COMPANY,5411,"grocery, store",,5.0,https://maps.google.com/?cid=6523921172183784910,London,UK,FISAction,,388,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,[],[],"[['Mike', 'PERSON', 1, '351']]","[['Joe', 'PERSON', 1, '275'], ['Jane', 'PERSON', 1, '264']]","[['Sam', 'PERSON', 1, '258'], ['Lucy', 'PERSON', 1, '635']]",[],[],[],[],"[{'open': 700, 'close': 2200}]","[{'open': 700, 'close': 2200}]","[{'open': 700, 'close': 2200}]","[{'open': 700, 'close': 2200}]","[{'open': 700, 'close': 2400}]","[{'open': 800, 'close': 2400}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom
692315429,"SWIFT: Zara CB092 Amsterdam AMSTERDAM, NL
 in NL.",SWIFT,NL03BUNQ3076807123,ZARA,,120.0,EUR,PURCHASE,4950039,2022-02-10T08:10:20.205470,ZARA,NL.,CLOTHING,,,,,PERSON,5691,"clothing,store",,5.0,,,,SwiftAction,,334,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,[],[],"[{'name': 'John', 'type': 'PERSON', 'numberOfRecommendations': 1, 'uuid': 'X691A'}]",[],[],"[{'name': 'Mary', 'type': 'PERSON', 'numberOfRecommendations': 1, 'uuid': 'Y292B'}, {'name': 'James', 'type': 'PERSON', 'numberOfRecommendations': 1, 'uuid': 'Z693C'}]",[],"[{'name': 'Ella', 'type': 'PERSON', 'numberOfRecommendations': 1, 'uuid': 'A104D'}, {'name': 'Liam', 'type': 'PERSON', 'numberOfRecommendations': 1, 'uuid': 'B795E'}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825216391,"SWIFT: CAFECOFFEEDAY NEW YORK, US
 85.27 USD, 1 USD = 0.78940 EUR",SWIFT,DE28BUNQ5674065123,CAFECOFFEEDAY,,-67.22,EUR,WITHDRAWAL,4852185,2022-03-17T12:25:15.256889,Cafe Coffee Day,"100, Main Street, New York, US",FOOD_AND_DRINK,40.7128,74.006,33,500,PERSON,5814,"cafeteria, cafe",,10.0,https://goo.gl/maps/ZyM3pto6Bdb8KydM9,New York,USA,SwiftAction,C786-102,558,0.0,0.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,[],[],"[{'name': 'Julian Smith', 'user_type': 'PERSON', 'number_of_recommendations': 2, 'uuid': 'ef9db3b4-a64c-456a-b9e5-11f20774560c'}]",[],"[{'name': 'John Doe', 'user_type': 'COMPANY', 'number_of_recommendations': 3, 'uuid': '51e3134b-a4b8-4902-bcdd-a3875ea74a85'}]","[{'name': 'Anna Smith', 'user_type': 'PERSON', 'number_of_recommendations': 3, 'uuid': '9087efa2-a565-49e6-a16a-5db9577b47c1'}]","[{'name': 'Susan Johnson', 'user_type': 'COMPANY', 'number_of_recommendations': 2, 'uuid': '51e3134b-a4b8-4902-bcdd-a89456ea54c1'}]",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA
309475982,"SWIFT: TESCO 7022 AMSTERDAM, NL
 in Herengracht 597, Amsterdam, NL, 1017 CE.",SWIFT,NL13BUNQ2074185320,Tesco,,-78.3,EUR,WITHDRAWAL,4927130,2022-03-10T14:10:23.492135,Tesco,"Herengracht 597, Amsterdam, NL, 1017 CE.",GROCERIES,52.3646,4.8836,0,0,COMPANY,5499,"grocery, supermarket",,,https://maps.google.com/?cid=1234567890,Amsterdam,Netherlands,SwiftAction,TESCO_AMS,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands
982083291,"IDEAL Withdrawal: BrattGroceries B.V. 31258914305, DE
",WITHDRAWAL,DE12BUNQ4074809218,,,120.5,USD,PARTIAL,2983094,2023-03-10T05:28:18.191432,,,GROCERIES,,,,,COMPANY,,"grocery_store,supermarket",,,,,,IdealActionWithdraw,,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748390239,Purchase 3742387546 Debiteur 2384023,WISE,FR34BANK3057165050,Tech Solutions S.A.,DE89DEUT1269873056,249.95,USD,TRANSFER PAYMENT,4958391,2022-03-15T11:57:38.203479,,,BUSINESS_EXPENSES,,,,,PERSON,,"software, tech",,,,,,Payment,951931483,569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548257429,WIRE TRANSFER,SWIFT,DE14BUNQ2158907201,PHOENIX FOUNDATION,US2308517081945731009,98567.0,USD,WITHDRAWAL,2948291,2022-03-12T10:32:14.729214,,,FINANCE,,,,,PERSON,,,,,,,,Payment,102547923,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428729445,Invoice 20984526.01/XG,IDEAL,FR13BUNQ1086953226,DemandGraph,FR21BNPA0621071592,-1390.61,EUR,PAYMENT,2988721,2022-03-22T16:23:45.120456,,,FINANCE,,,,,COMPANY,,,,,,,,Payment,803628379,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745398264,"PAYMENT: ALPHA0072030176923 LONDON, 000
",PAYMENT,UK03BUNK2098307213,Alpha Travel Agency,,-75.45,GBP,WITHDRAWAL,4960210,2022-03-22T11:45:32.393866,Alpha Travel Agency,,TRAVEL,,,,,COMPANY,5065,,,,,,,PaymentAction,,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748930581,"SWIFT: Prisma 22 Helsinki, FI
 in Mannerheimintie 171, Helsinki, FI, 00240.",SWIFT,FI52BUNQ3085807123,Prisma,,-20.55,EUR,WITHDRAWAL,5989958,2022-04-12T16:32:51.639427,Prisma,"Mannerheimintie 171, Helsinki, FI, 00240.",GROCERIES,60.203276,24.933448,0,0,COMPANY,5411,"supermarket, store",,,,,,SWIFT,,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739045019,"IDEAL: Luuks Cafe Rhoon City RHOON, NL
 in Dorpsdijk, 24 - 26, Rhoon, NL, 3161 KG.",IDEAL,NL09BUNQ3079805133,Luuks Cafe,,-12.5,EUR,PAYMENT,5988731,2022-03-25T10:30:13.290750,Luuks Cafe Rhoon Dorpsdijk,"Dorpsdijk, 24 - 26, Rhoon, NL, 3161 KG.",FOOD_AND_DRINK,51.860011,4.421469,0,0,PERSON,5812,"cafe, bar",,3.0,https://maps.google.com/?cid=5548527911235438764,Rhoon,NL,MasterCardAction,,207,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,[],[],[],[],[],"[['John Smith', 'PERSON', 1, '23535463465']]","[['Jane Doe', 'PERSON', 1, '34651687564']]","[['Mike Davis', 'PERSON', 1, '46548575874']]",[],"[{'open': 1000, 'close': 2000}]","[{'open': 1000, 'close': 2000}]","[{'open': 1000, 'close': 2000}]","[{'open': 1000, 'close': 2000}]","[{'open': 1000, 'close': 2200}]","[{'open': 1000, 'close': 2200}]","[{'open': 1200, 'close': 2000}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands
678923552,8920174609809084,IDEAL,US07BANK3458960045,Government Taxes,US12CHASE0006789800,-2563.0,USD,PAYMENT,4783021,2022-03-26T08:32:10.985678,,,GOVERNMENT_PAYMENT,,,,,COMPANY,,,,,,,,Payment,801235478,569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899493627,"ADYEN: Booking.com PARIS, FR
",ADYEN,DE34BUNQ8098340295,Booking.com,,-1200.75,EUR,BOOKING,8479183,2022-06-08T11:30:16.942570,Booking.com,,TRAVEL,,,,,COMPANY,7011,,,,,,,AdyenAction,,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269148579,"Money transfer from R.T. Granger (Ron) to L.P. Wilson (Linda) with description NETFLIX.COM AMSTERDAM, NL.",FIS,DE13BUNQ3010105963,R.T. Granger,GB44BUNQ4033213174,10.99,GBP,BILLING,4918114,2022-05-10T09:34:54.158694,,,SUBSCRIPTIONS,,,,,PERSON,,,,,,,,MasterCardPayment,93729296,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453392769,Salary May 2023,IDEAL,GB23BUKQ7099814732,Matthew,GB56BUKQ3029476137,-5912.57,GBP,WITHDRAWAL,4650029,2023-05-27T08:15:30.184272,,,PAYROLL,,,,,PERSON,,,,,,,,Payment,923874615,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772335921,"SWIFT: APPLE.COM APPLE.COM/CUPERTINO, US
85.50 USD, 1 USD = 0.84362 EUR",SWIFT,BE43BUNQ2098807321,Apple,,-72.0,EUR,PURCHASE,5832111,2022-04-25T15:36:41.443821,Apple,,ELECTRONICS,,,,,COMPANY,5732,,,,,,,SwiftAction,,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564326998,No. 3982746/793461,IDEAL,DE94BUNQ3072598115,Jones Legal Services GmbH,DE37DZIA0472157203,-175.48,EUR,PAYMENT,4936043,2022-06-08T11:23:22.665428,,,PROFESSIONAL_SERVICES,,,,,COMPANY,,,,,,,,Payment,838716331,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732461462,"BUNQ: Starbucks London, UK
",BUNQ,GB14BUNQ930000256489,Starbucks,,-15.0,GBP,PAYMENT,4890130,2022-05-15T09:00:10.956423,Starbucks,,FOOD_AND_DRINK,,,,,PERSON,5812,"cafe, drinks",,,,,,BunqAction,,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472931864,"BUNQ: 200 Walker St Detroit, US
500.00 USD, 1 USD = 0.85321 GBP in US.",BUNQ,NL04BUNQ3071208316,ATM Chase Bank,,-425.21,GBP,WITHDRAWAL,4899315,2022-06-15T10:22:35.644435,ATM Chase Bank,US.,FINANCE,,,,,COMPANY,4812,,,,,,,BunqAction,,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718245365,"IDEAL: RIVER FRONT CAFE MILAN, IT
 in Corso di Porta Tunis, 21, Milan, IT, 20121.",IDEAL,IT74BUNQ9032102465,RIVER FRONT CAFE,,-175.9,EUR,WITHDRAWAL,4987621,2022-06-22T10:55:28.324876,Café River Front,"Corso di Porta Tunis, 21, Milan, IT, 20121.",FOOD_AND_DRINK,45.4642553,9.1916216,0,0,PERSON,5812,"cafe, restaurant, riverfront",,3.0,https://maps.google.com/?cid=10374850975943619382,Milan,IT,iDealAction,,137,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,[],"[['John Doe', 'PERSON', 1, '123456789']]",[],"[['Jane Doe', 'PERSON', 1, '987654321']]",[],[],"[['David Johnson', 'PERSON', 1, '1029384756']]",[],"[['Emily Smith', 'PERSON', 1, '5647382910']]","[{'open': 7, 'close': 22}]","[{'open': 7, 'close': 22}]","[{'open': 7, 'close': 22}]","[{'open': 7, 'close': 22}]","[{'open': 7, 'close': 22}]","[{'open': 7, 'close': 22}]","[{'open': 7, 'close': 22}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy
789654123,Invoice Number ZTR1200786,BUNQ,UK82BUNQ9057601234,Jackson Corp.,UK88LOYD0294235789,-36420.79,GBP,PAYMENT,6958421,2022-08-12T14:32:55.092683,,,BUSINESS_EXPENSES,,,,,COMPANY,,,,,,,,Payment,864937261,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913248790,"BARZAHLEN: FGH Distributors AMSTERDAM, NL
 in NL.",BARZAHLEN,NL13BUNQ1042307758,FGH Distributors,,-12.9,EUR,WITHDRAWAL,4901827,2022-07-10T14:16:44.248526,,NL.,TRANSPORT,,,,,COMPANY,5251,,,,,,,BarZahlenAction,,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924037434,"Payment request from M.K. Greene (Mark) to M.K. Greene (Mark) with summary for The Rainbow LA VERNE, US.",PAYMENT,US72BUNQ6079843021,M.K. Greene,US03BUNQ7082110265,10.2,USD,REQUEST,7854619,2022-07-15T10:14:26.291020,,,INCOME,,,,,COMPANY,,,,,,,,RequestInquiry,98735643,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938475938,Invoice Number 29070327/8805037,IDEAL,NL35IDEA3078708323,Y Consultancies and Financial Planners,NL17IDEA3056018745,-7329.0,EUR,WITHDRAWAL,4959023,2023-07-21T09:43:20.968791,,,FINANCE,,,,,COMPANY,,,,,,,,Payment,978519830,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
